#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:21:45	2	3733	2	73	40	-	93	22	0	0	715	1328	0	0
20210130	20:21:50	2	3733	2	95	40	-	94	25	0	0	715	1328	0	0
20210130	20:21:55	2	3733	2	60	40	-	90	18	0	0	715	1328	0	0
20210130	20:22:00	2	3733	2	116	40	-	75	12	0	0	715	1328	0	0
20210130	20:22:05	2	3733	2	113	40	-	93	26	0	0	715	1328	0	0
20210130	20:22:10	2	3733	2	116	40	-	73	10	0	0	715	1328	0	0
20210130	20:22:15	2	3733	2	94	40	-	94	25	0	0	715	1328	0	0
20210130	20:22:20	2	3733	2	64	40	-	91	16	0	0	715	1328	0	0
20210130	20:22:25	2	3733	2	72	40	-	92	21	0	0	715	1328	0	0
20210130	20:22:30	2	3733	2	91	40	-	93	22	0	0	715	1328	0	0
20210130	20:22:35	2	3733	2	71	40	-	92	20	0	0	715	1328	0	0
20210130	20:22:40	2	3733	2	119	40	-	86	22	0	0	715	1328	0	0
20210130	20:22:45	2	3733	2	42	40	-	81	14	0	0	715	1328	0	0
20210130	20:22:50	2	3733	2	125	40	-	76	16	0	0	715	1328	0	0
20210130	20:22:55	2	3733	2	121	40	-	77	15	0	0	715	1328	0	0
20210130	20:23:00	2	3733	2	49	39	-	76	14	0	0	715	1328	0	0
20210130	20:23:05	2	3733	2	53	39	-	76	12	0	0	715	1328	0	0
20210130	20:23:10	2	3733	2	129	40	-	77	13	0	0	715	1328	0	0
20210130	20:23:15	2	3733	2	124	40	-	75	13	0	0	715	1328	0	0
20210130	20:23:20	2	3733	2	41	39	-	75	11	0	0	715	1328	0	0
20210130	20:23:25	2	3733	2	100	40	-	77	15	0	0	715	1328	0	0
20210130	20:23:30	2	3733	2	106	39	-	92	23	0	0	715	1328	0	0
20210130	20:23:35	2	3733	2	115	40	-	72	12	0	0	715	1328	0	0
20210130	20:23:40	2	3733	2	71	40	-	94	25	0	0	715	1328	0	0
20210130	20:23:45	2	3733	2	58	40	-	87	23	0	0	715	1328	0	0
20210130	20:23:50	2	3733	2	85	40	-	77	17	0	0	715	1328	0	0
20210130	20:23:55	2	3733	2	43	40	-	93	25	0	0	715	1328	0	0
20210130	20:24:00	2	3733	2	103	40	-	75	12	0	0	715	1328	0	0
20210130	20:24:05	2	3733	2	114	40	-	76	13	0	0	715	1328	0	0
20210130	20:24:10	2	3733	2	92	40	-	93	25	0	0	715	1328	0	0
20210130	20:24:15	2	3733	2	76	40	-	78	17	0	0	715	1328	0	0
20210130	20:24:20	2	3733	2	127	40	-	90	18	0	0	715	1328	0	0
20210130	20:24:25	2	3733	2	61	39	-	93	22	0	0	715	1328	0	0
20210130	20:24:30	2	3733	2	131	39	-	91	19	0	0	715	1328	0	0
20210130	20:24:35	2	3733	2	63	40	-	93	24	0	0	715	1328	0	0
20210130	20:24:40	2	3733	2	118	40	-	92	22	0	0	715	1328	0	0
20210130	20:24:45	2	3733	2	106	40	-	75	17	0	0	715	1328	0	0
20210130	20:24:51	2	3733	2	54	39	-	92	18	0	0	715	1328	0	0
20210130	20:24:56	2	3733	2	92	40	-	78	19	0	0	715	1328	0	0
20210130	20:25:01	2	3733	2	121	40	-	92	20	0	0	715	1328	0	0
20210130	20:25:06	2	3733	2	67	40	-	77	19	0	0	715	1328	0	0
#Date	Time	gpu	fb	bar1	pwr	gtemp	mtemp	sm	mem	enc	dec	mclk	pclk	pviol	tviol
#YYYYMMDD	HH:MM:SS	Idx	MB	MB	W	C	C	%	%	%	%	MHz	MHz	%	bool
20210130	20:25:11	2	3733	2	84	40	-	94	25	0	0	715	1328	0	0
20210130	20:25:16	2	3733	2	117	40	-	71	9	0	0	715	1328	0	0
20210130	20:25:21	2	3733	2	62	40	-	77	17	0	0	715	1328	0	0
20210130	20:25:26	2	3733	2	121	40	-	78	8	0	0	715	1328	0	0
20210130	20:25:31	2	3733	2	49	39	-	92	21	0	0	715	1328	0	0
20210130	20:25:36	2	3733	2	117	40	-	73	10	0	0	715	1328	0	0
20210130	20:25:41	2	3733	2	120	40	-	90	19	0	0	715	1328	0	0
20210130	20:25:46	2	3733	2	74	40	-	84	22	0	0	715	1328	0	0
20210130	20:25:51	2	3733	2	127	40	-	90	16	0	0	715	1328	0	0
20210130	20:25:56	2	3733	2	126	40	-	88	14	0	0	715	1328	0	0
20210130	20:26:01	2	3733	2	109	40	-	75	16	0	0	715	1328	0	0
20210130	20:26:06	2	3733	2	66	40	-	93	24	0	0	715	1328	0	0
20210130	20:26:11	2	3733	2	60	39	-	91	18	0	0	715	1328	0	0
20210130	20:26:16	2	3733	2	65	40	-	93	24	0	0	715	1328	0	0
20210130	20:26:21	2	3733	2	122	40	-	85	14	0	0	715	1328	0	0
20210130	20:26:26	2	3733	2	101	40	-	75	12	0	0	715	1328	0	0
20210130	20:26:31	2	3733	2	79	40	-	95	29	0	0	715	1328	0	0
20210130	20:26:36	2	3733	2	122	40	-	74	12	0	0	715	1328	0	0
20210130	20:26:41	2	3733	2	51	39	-	94	22	0	0	715	1328	0	0
20210130	20:26:46	2	3733	2	89	40	-	85	23	0	0	715	1328	0	0
20210130	20:26:51	2	3733	2	45	39	-	93	24	0	0	715	1328	0	0
20210130	20:26:56	2	3733	2	70	40	-	93	25	0	0	715	1328	0	0
20210130	20:27:01	2	3733	2	125	39	-	86	10	0	0	715	1328	0	0
20210130	20:27:06	2	3733	2	78	40	-	77	18	0	0	715	1328	0	0
20210130	20:27:11	2	3733	2	92	40	-	76	18	0	0	715	1328	0	0
20210130	20:27:16	2	3733	2	116	40	-	73	8	0	0	715	1328	0	0
20210130	20:27:21	2	3733	2	43	39	-	92	23	0	0	715	1328	0	0
20210130	20:27:26	2	3733	2	81	40	-	87	22	0	0	715	1328	0	0
20210130	20:27:31	2	3733	2	105	40	-	79	20	0	0	715	1328	0	0
20210130	20:27:36	2	3733	2	65	40	-	93	23	0	0	715	1328	0	0
20210130	20:27:41	2	3733	2	43	39	-	92	17	0	0	715	1328	0	0
20210130	20:27:46	2	3733	2	104	40	-	77	13	0	0	715	1328	0	0
20210130	20:27:51	2	3733	2	120	39	-	81	11	0	0	715	1328	0	0
20210130	20:27:56	2	3733	2	61	40	-	91	18	0	0	715	1328	0	0
20210130	20:28:01	2	3733	2	79	40	-	84	21	0	0	715	1328	0	0
20210130	20:28:06	2	3733	2	60	40	-	92	22	0	0	715	1328	0	0
20210130	20:28:11	2	3733	2	42	40	-	91	20	0	0	715	1328	0	0
20210130	20:28:16	2	3733	2	47	40	-	91	19	0	0	715	1328	0	0
20210130	20:28:21	2	3733	2	117	40	-	75	18	0	0	715	1328	0	0
20210130	20:28:26	2	3733	2	89	40	-	93	24	0	0	715	1328	0	0
20210130	20:28:31	2	3733	2	134	40	-	77	15	0	0	715	1328	0	0
20210130	20:28:36	2	3733	2	122	40	-	77	17	0	0	715	1328	0	0
20210130	20:28:41	2	3733	2	126	39	-	74	10	0	0	715	1328	0	0
20210130	20:28:46	2	3733	2	44	39	-	86	11	0	0	715	1328	0	0
